uri,doc,type,target
https://twitter.com/patje_ja/status/1274810720933289989,Zeg snol dat jij op de verkeerde manier die baarmoeder uitgepleurd bent wil nog niet zeggen dat je van alles kan en mag typen. Dus tyfdonderstraal lekker een tijdje dat afvoerputje van je in en laat mij ff lekker met rust ofzo.........ziekeling,2. offensive,11. individual
https://www.youtube.com/watch?v=BNu2jysOdZM,"Welke student gaat zich met milde gezondheidsklachten willen laten testen als dat kan inhouden dat hij en zijn vrienden en familie de komende twee weken van de zomervakantie binnen mogen zitten? Dat is het probleem, je hebt alleen maar iets te verliezen door je te laten testen.",0. appropriate,
https://www.youtube.com/watch?v=l0JGiXACo3Y,"3k subs en meteen nummer 1 op trending ! prety nice  
echt dik !!",0. appropriate,
https://www.youtube.com/watch?v=V39NwGzobiw,vette opmerking bij 1:20,0. appropriate,
https://www.youtube.com/watch?v=wB4PK-Lbal8,Tip voor Frans. Laat je gast eens uitpraten. Of houdt een monoloog.,0. appropriate,
https://twitter.com/twitter/status/1260858057384431616,"-*-*-*- -*-*-*- K wil het zien: pseudo 'staatsgreep' in #VlaParl vd geel&zwarten plus 3 overlopers van de rest. 
Ze durven niet de lafbekken. 
De tsjeven in de Kamer zijn niet nodig. De 2 cryptoNazi tsjeef  ministers hebben een vies corona nva-collabo potje gestoofd. FRtaligen zijn hen kotsbeu.",2. offensive,10. politics
https://www.youtube.com/watch?v=RU7FdMD5tmg,Regel George van Houts en maak een complete aflevering over de inside job 9/11 WTC attacks. Dat is de grootste smoking gun die er is.,0. appropriate,
https://www.youtube.com/watch?v=yA2XPxzJxM4,Hey het is Corona... mag geen handen schudden 03:17 hahaha is 02 sept. 2020,0. appropriate,
https://www.youtube.com/watch?v=DnS1t4tLJ9o,waarom die frustraties? werd je vroeger lelijk genoemd?,0. appropriate,
https://www.youtube.com/watch?v=wB4PK-Lbal8,"De bewijzen zijn flinterdun. Gebaseerd op geruchten, waaraan fictief waarheidsgehalte wordt gehangen. Maken elkaar gek. Houden zichzelf voor de gek. Waanzin en levensgevaarlijk.",0. appropriate,
https://twitter.com/twitter/status/1234118759515901954,"-*-*-*- En ik hoop dat de deugmensen eens zelf geconfronteerd worden met deze barbaren met hun barbaarse ideologie! En dat ze net als de meeste realistische mensen gaan inzien, dat het geen vluchtelingen zijn, maar barbaren en parasieten. Dus Leo😷",2. offensive,2. migrants
https://www.youtube.com/watch?v=IwcbadtGonU,Het wel over Singapore en Zuid-Korea hebben maar niet over Taiwan? Vreemd.,0. appropriate,
https://twitter.com/twitter/status/162,Zwarte mensen bedtaan niet ze voelen zich aangesroken omdat ze donker zijn maar ze xijn niet zwart en piet wel zou het echt discriminstie  zijn als ze donker bruine zwsrte pieten hebben,0. appropriate,
https://archive.4plebs.org/pol/thread/70119010/#70128815,Je wordt door iemand gemachtigd om te stemmen. Ga dan godverdomme ook stemmen.,1. inappropriate,
https://twitter.com/twitter/status/1267505265617842177,"-*-*-*- Ow nu zie ik het: uit Leiden! Daar woont alleen maar stront!  Stront is niet in staat n fatsoenlijke zin te typen, last staan uit te spreken.
Dag lafbek! Sukkel! Idioot! Mafkees! Meer?????? Je zegt t maar 😂😂😂😂",2. offensive,11. individual
https://archive.4plebs.org/pol/thread/176497426/#176501513,"Maar met jou narcisme heb je waarschijnlijk net zoveel vrienden als dat je sociale meerwaarde hebt, zijnde 0",2. offensive,11. individual
https://twitter.com/SBergsma/status/1281521833838366721,De 'kritische theorie' achter hedendaagse gekte en agressie: Charlatan-hoogleraar Gloria Wekker en de rol van mainstream media  -*-*-*- … via -*-*-*-,2. offensive,11. individual
https://archive.4plebs.org/pol/thread/145987667/#145990241,"wacht maar, zal in holland gauw gebeuren    welk deel van de INTERNATIONALE Jood begrijp je niet? het zijn dezelfde tekeningen als in Duitsland en Zweden, altijd met een bruine man.    Ben al bij dat er tenminste tegen geprotesteerd wordt.",1. inappropriate,
https://twitter.com/twitter/status/1254507372720119808,"Nederlanders. Vinden dat anderen niet naar buiten mogen. Zij wel.

Klerelijers. Krijg de tyfus maar.

#Nieuwsuur, #coronavirus, #op1, #jinek, #blijfthuis, #StayHomeSaveLives, #RIVM -*-*-*-",2. offensive,12. other
https://archive.4plebs.org/pol/thread/260577956/#260586544,"GA IK IN JE OSSO IS HET ALTIJD VOOR WAARDE  TIMMER GASTEN IN ELKAAR MAAR IK BOOR DAMES  VROEGER WERD IK OPGENOMEN IN VERHOORKAMERS  EN FOCK SCHOOL DE MEESTER STUURDE ME WEG  NU ZIT IK IN EEN MERRY EN IK STUUR EM NAAR RECHTS  KAN NIET HANGEN IN DE BUURT WANT DE BUURT IS VERPEST  ONDERWEG NAAR SUCCES, KAN NIET ZITTEN IN DE BAJES MAN  ALTIJD AL EEN TAAIE MAN, ASSIE GA IK TAAIEN MAN  OGEN WORDEN SPLEET  JE ZOU DENKEN IK BEN THAISE MAN  WAS AAN HET DRAAIEN MAN, JA IK HAD AL TIJDLIJN  BITCHES DIE NU PLAKKEN, ZET DIE SHIT NEER OP ME TIJDLIJN  IK MOEST WEL OP KLEIN ZIJN, DAGEN OP DE GRIND ZIJN  WANT MAAKTE IK DIE GRAPPEN BRADA ZOU IK WEL OP VINE ZIJN  IK BEN MET TIJGERS, MISSCHIEN KOMT HET DOOR DE KENZO  JIJ DOET ALS EEN VRIENDJE, KOMT NIET VERDER DAN DE FRIENDZONE",2. offensive,1. racism
https://www.youtube.com/watch?v=IwcbadtGonU,"Goodjob met vermijden om over Taiwan te praten.

Een van de meest succesvolle landen en de EERSTE die maatregelen nam (al toen china het nog probeerde onder de mat te drukken).",0. appropriate,
https://legacy.dumpert.nl/mediabase/7833939/12dc3607/betrapt_bij_de_ingang_van_gevangenis.html?thema=Fapvoer,"Wel mooie billen, gelukkig mag ze die houden",0. appropriate,
https://www.youtube.com/watch?v=Kpe35dER5zQ,Dit is gwn echt een gaaf nummer!!✊🏽✨ Srry Corona maar pak je koffers maar in!!😅,0. appropriate,
https://twitter.com/twitter/status/1242409934047895558,"-*-*-*- -*-*-*- Zeveraar! Extreem rechts gespuis zoals Van Rooy heeft een Vlaamse vrouw die samen met moslimkonderen op vakantie was niet begroet omdat hij een afkeer van mensen die bevriend zijn met moslims.
Dat heeft totaal niks met zijn vriendin te maken. Achterlijke dolle kloten",2. offensive,8. ideology
https://archive.4plebs.org/pol/thread/161997101/#162003974,Pure kanker. Ik heb een Marrokaans seculier meisje geroodpild en seculier cq Christelijk gemaakt. Beter dat ik haar importeer naar mijn dorp ipv dat ik naar Antwerpen ga.,2. offensive,7. sexism
https://archive.4plebs.org/pol/thread/126420224/#126425378,Amsterdam wilt theedoek agentes,1. inappropriate,
https://www.youtube.com/watch?v=nxWvmtPh2dE,"De grootste ziener aller tijden van Julius Caesar, hij leefde zo'n 2000 jaar geleden. Van hem komt ook de uitspraak: geef het volk brood en spelen.

Als hij zijn bier en zijn pot voetbal krijgt en zij haar roddelblad en kwekmobieltje, zal de rest hun een zalige worst wezen.",0. appropriate,
https://www.youtube.com/watch?v=YFf_ITsqcI8,"In de eerste(23 maart)persconferentie zei Rutte dat het virus onder ons is en voorlopig onder ons zal blijven,Hoe wist hij dat ??",0. appropriate,
https://archive.4plebs.org/pol/thread/115499289/#115518014,kies er een,0. appropriate,
https://www.youtube.com/watch?v=fLZ_0jcbEtQ,en hoe denk je er nunover Robert ?,0. appropriate,
https://www.youtube.com/watch?v=J3uFAScIlLY,Ben ik de enige die me irriteert aan alle mensen in de comments die het virus niet serieus nemen en zeggen dat het maar griep is? Of mensen die zeggen dat mondkapjes niet werken. Mensen hou je gewoon aan de regels dan zijn we sneller van het virus af.,0. appropriate,
https://www.youtube.com/watch?v=Kpe35dER5zQ,Haha Kelvin 😂  ik hoop echt dat dit werkt!🙏❤,0. appropriate,
https://archive.4plebs.org/pol/thread/55006195/#55007322,"Mja, de meeste moslims zijn toch niet echt 'zwart' dus er is geen reden voor hun om er boos om te worden",1. inappropriate,
https://twitter.com/twitter/status/1250831810851999750,"-*-*-*- Stelletje nazi NSBers zijn jullie, achterlijke mongolen. Er is GVD geen Virus en niemand kan besmet raken. 5g masten zijn het kwaad die jullie als kakkerlakken proberen te beschermen. Hoerenzonen van de Bilderberg Schurkenstaat der verNederlanden.",2. offensive,10. politics
https://www.youtube.com/watch?v=HKnV4E178rQ,Salih wat je eigenlijk wil zeggen is dat veel mensen de verhaaltjes van de overheid en hun handlangers van de media niet geloven. Inderdaad. Zorgwekkend he.,0. appropriate,
https://www.youtube.com/watch?v=pa0dOmycbR8,"Landverraad. door rutte en z'n vriendjes.
Doe a.ub. (persoonlijk) aangifte van landverraad.
Wet strafrecht artikel 93",2. offensive,10. politics
https://twitter.com/twitter/status/1249058559322722308,"“kanker hoer, kanker slet, je bent een schande voor de marokkanen kk wijf” -*-*-*-",2. offensive,11. individual
https://www.youtube.com/watch?v=IwcbadtGonU,"2:54 Concentreert zich in china wuhan, krijgt het niet uitgedoofd. Maja, china zei 4000 doden, net zoveel als Nederland. Land van 1.4 miljard en land met 17 miljoen , dus laten we dat maar geloven. Statistieken beteken niets, alles lijkt nonsens. Zou willen dat dat meer werd aangekaart.",0. appropriate,
https://twitter.com/twitter/status/1272594508526616582,"Het ergste is nog dat je ge-jorist  word op -*-*-*- 
wanneer je dat KUT WIJF op haar daden en wens gedachten  polariseert.
Dus een Zwarte HOER die NEUKT met WITTE MANNEN
Is nu opeens het gezicht van #BML
Flikker toch op man.Het is gewoon een zwarte ,dit is internationaal, HOER",2. offensive,1. racism
https://twitter.com/twitter/status/1,"Tyrone Brunken pardon? We accepteren echt wel dat er ook een paar zwarte mensen zijn hier. Als je mee wil feesten prima, wil je dat niet ook prima, maar jij gaat echt niemand vertellen dat hij zich moet omkleden. Er zijn veel mensen die niet van Carnaval houden, dus het hoeft niet voor iedereen leuk te zijn.",0. appropriate,
https://twitter.com/JeanPaul0851/status/1203378769215574017,Geef mij maar een kodak kado...:),0. appropriate,
https://twitter.com/twitter/status/1261308708560211968,Fuck you ria pvv bitch zuig wilders zn dick,2. offensive,10. politics
https://www.youtube.com/watch?v=fLZ_0jcbEtQ,Geloof jij cijfers uit China? Omg🙈,0. appropriate,
https://archive.4plebs.org/pol/thread/33322244/#33327757,"Marokkaan hier, ook theologie gestudeerd.    Misschien moet je eens The culture of critique lezen.",0. appropriate,
https://archive.4plebs.org/pol/thread/64969632/#64984098,telegraaf,0. appropriate,
https://twitter.com/twitter/status/1253061379810099200,#Halsema: gemeente #Amsterdam betaalt mee aan #begrafenissen arme #moslims -*-*-*- via -*-*-*- wel godverdomme heet dat #integratie ? Wat een vuile kut burgermeester is dat #Ajax #welkom #profiteurs #meeeters #corona,2. offensive,10. politics
https://archive.4plebs.org/pol/thread/56449313/#56462303,nederland,0. appropriate,
https://www.youtube.com/watch?v=BNu2jysOdZM,Haha,0. appropriate,
https://legacy.dumpert.nl/mediabase/7771599/1b95ab2f/meisje_heeft_mooi_haar.html?thema=Fapvoer,Geweldig! Er is alleen één probleem met dit soort vrouwen. Je kan haar nooit met een gerust hart alleen naar buiten laten gaan. Ik heb daarom maar voor een lelijke gekozen.,2. offensive,7. sexism
https://archive.4plebs.org/pol/thread/214468519/#214483477,Ik weet ook nog perfect de dag dat Trump verkozen werd en al die gekke femisten in mijn klas maar janken omdat ‘de wereld ging vergaan’ honk honk,2. offensive,7. sexism
https://www.youtube.com/watch?v=lSFzdmknFY0,"It has been said, with much truth, ""Where the law ends, tyranny begins.""",0. appropriate,
https://www.youtube.com/watch?v=wmp_9cVoHfg,Kap met AB!!!!!,0. appropriate,
https://www.youtube.com/watch?v=V39NwGzobiw,Hahahaha die vrouw op het laats :P hehehehehehehe,0. appropriate,
https://archive.4plebs.org/pol/thread/246004901/#246039097,BEWAPEN UNZELF EN BEZWANGER VROUWEN,3. violent,7. sexism
https://archive.4plebs.org/pol/thread/116691170/#116721702,als een travestiet verkleed door de Schilderswijk lopen,2. offensive,6. homophobia
https://www.youtube.com/watch?v=yOLK4Hke6Ss,"Die gast naast hem, zogenaamd wat toe te voegen. Zogenaamd een naam voor zichzelf maken. Kan iemand hem vertellen dat hij niet in de kamer zit? En dus hersens te kort komt?.dankje",2. offensive,10. politics
https://twitter.com/twitter/status/1281282140517412864,-*-*-*- IQ van een stoeptegel en een muil groot genoeg om 3 negers te pijpen. Oh wacht... #BLM,2. offensive,11. individual
https://archive.4plebs.org/pol/thread/207119197/#207122429,djz kanker jood/moslim terrorist,0. appropriate,
https://www.youtube.com/watch?v=lSFzdmknFY0,"Ondertussen zijn de 5G units vervangen met Tesla units. Gaat wereldwijd gebeuren. Nul punt energie en 432 Hz frequentie, yes.",0. appropriate,
https://www.youtube.com/watch?v=IwcbadtGonU,ben benieuwd wanneer de bevolking in opstand komt....het nieuwe normaal,0. appropriate,
https://twitter.com/twitter/status/1267520735767076867,"-*-*-*- Sinds wanneer hoeft een burgemeester zich niks aan te trekken van de opgelegde 1.5 meter maatregel? Ondernemers die naar de klote gaat door deze maatregel maar een linkse burgermeester die blijkbaar schijt aan corona heeft! Of bang is, ik denk beide! Kamervragen Geert!",2. offensive,10. politics
https://legacy.dumpert.nl/mediabase/7908867/bd629896/het_is_moederdag.html?thema=Fapvoer,"Lekker wijf hoor, hoi terug.",1. inappropriate,
https://twitter.com/twitter/status/1256986155804954624,Dit lelijke kutwijf vind het nodig om mijn kinderen uit te maken voor lelijk !!!graftak ben maar blij dat ik niet bij je kan komen grafgezicht -*-*-*-,2. offensive,11. individual
https://twitter.com/tetet112/status/219158259867721728,-*-*-*- ik heb jou nog nooit met een vrouwpersoon gezien Kees #gaylord,2. offensive,11. individual
https://archive.4plebs.org/pol/thread/115955548/#115973931,"Oke laatste vraag, hoe maak ik achtergrond transparant? Ik wil een uitgesneden gezicht (ik heb de achtergrond al transparant gemaakt in Photoshop) er op plakken, maar Pinnacle Studio maakt de achtergrond zwart",0. appropriate,
https://twitter.com/twitter/status/1270806567361839104,fuck meggie in augustus ik weet dat je mij niet mag fucking bitch fuck jou lelijkerd september was je mooi en daar blijft t bij sit down,2. offensive,11. individual
https://archive.4plebs.org/pol/thread/161094276/#161094377,leer engels mongool,1. inappropriate,
https://www.youtube.com/watch?v=nxWvmtPh2dE,It is War on Consciousness ... voel je eigen #Waarheid! #Vrijheid zit tussen je oren en alles is een keuze .. ✌️💚🦋,0. appropriate,
https://www.youtube.com/watch?v=IOKHAXgkMSk,"Ik vind die gast een beetje te NPO....
Of eentje van RTL Z..... 🐥",2. offensive,9. media
https://www.youtube.com/watch?v=BNu2jysOdZM,"Hoezo 'vergeten'? Hoezo 'pineut'? Op welke 'aandacht' zit je te wachten?

Weet je wie 'de pineut' zijn? Die 10.000 coronadoden en hun familie. De vele overlevenden met permanente longschade.

We willen voorkomen dat er nog (veel) meer van zulke 'pineuten' komen.

Daarom moeten wij - jij ook - het een tijdje kalm aan doen in je leven. Gelukkig heb je Internet, en je telefoon, en Netflix, en bier uit de koelkast, en kun je elke dag een enorme berg 'aandacht' oogsten, al is die van een andere aard dan voor het virus.

Mijn vader en moeder, opa en oma moesten de oorlog door, en een bezetting, en zagen mensen voor hun ogen sterven. Van onze generatie wordt gevraagd thuis te blijven, op de bank te zitten, te Netflixen, en je buiten redelijk te gedragen, op een terras en in de supermarkt. 

Wij kunnen dit, heus. Jij ook.",0. appropriate,
https://archive.4plebs.org/pol/thread/193208569/#193213175,niets verkeerd,0. appropriate,
https://www.youtube.com/watch?v=RU7FdMD5tmg,1:00:00 - de duivel probeert zoveel mogelijk toe te slaan op aarde voordat zijn tijd erop zit,0. appropriate,
https://archive.4plebs.org/pol/thread/191006060/#191017591,De Tegenpartij was lang zo sarcastisch nog niet.,0. appropriate,
https://twitter.com/twitter/status/23,“Iedereen mag er zo bijlopen als hij zelf wilt...” maar voor het dragen van een niqaab of boerka wordt je opgepakt 🤔,0. appropriate,
https://www.youtube.com/watch?v=nxWvmtPh2dE,"""We"" hebben afgesproken?
We worden verraden door onze overheid!",2. offensive,10. politics
